Company(Maker-if known);SpecificBeanOrigin or BarName;REF;ReviewDate;CocoaPercent;CompanyLocation;Rating;BeanType;BroadBeanOrigin
Original Beans (Felchlin);D.R. Congo, Cru Virunga;331;2009;0,7;Switzerland;3;Forastero;Congo
Original Beans (Felchlin);"Piura, Apotequil, ""Porcelana"" 72hr c.";341;2009;0,75;Switzerland;3;Criollo;Peru
Original Beans (Felchlin);Alto Beni, Wild Harvest, Itenez R., 60hr c.;341;2009;0,68;Switzerland;325;nan;Bolivia
Original Hawaiin Chocolate Factory;Hawai'i, Kona Grand Cru E.;316;2009;0,6;U.S.A.;3;Criollo;Hawaii
Original Hawaiin Chocolate Factory;Hawai'i, Kona Estate Grown;24;2006;0,6;U.S.A.;3;nan;Hawaii
Orquidea;Peru;859;2012;0,65;Peru;3;nan;Peru
Orquidea;Peru;859;2012;0,72;Peru;3;nan;Peru
Pacari;Sierra Nevada, Tutu Iku;1848;2016;0,7;Ecuador;4;nan;Colombia
Pacari;Garaua;1415;2014;0,7;Ecuador;325;nan;Ecuador
Pacari;Cumbia;1415;2014;0,7;Ecuador;35;nan;Ecuador
Pacari;Montubia;1415;2014;0,7;Ecuador;375;nan;Ecuador
Pacari;Tangara;1415;2014;0,7;Ecuador;4;nan;Ecuador
Pacari;Ecuador, raw;817;2012;0,85;Ecuador;275;nan;Ecuador
Pacari;Piura;863;2012;0,7;Ecuador;4;nan;Peru
Pacari;Nube- prototype;721;2011;0,7;Ecuador;35;nan;Ecuador
Pacari;Esmeraldas;224;2008;0,6;Ecuador;25;Forastero (Arriba);Ecuador
Pacari;Manabi;224;2008;0,65;Ecuador;275;Forastero (Arriba);Ecuador
Pacari;Los Rios;224;2008;0,72;Ecuador;3;Forastero (Arriba);Ecuador
Pacari;Raw;266;2008;1;Ecuador;2;Forastero (Arriba);Ecuador
Pacari;Raw;266;2008;0,7;Ecuador;35;Forastero (Arriba);Ecuador
Palette de Bine;Lachua;1720;2016;0,7;Canada;275;nan;Guatemala
Palette de Bine;Maya Mtn;1720;2016;0,72;Canada;3;Trinitario;Belize
Palette de Bine;Silvestre, La Paz, Beni;1570;2015;0,7;Canada;325;nan;Bolivia
Palette de Bine;San Juan Estate, Gran Couva;1570;2015;0,7;Canada;325;Trinitario;Trinidad
Palette de Bine;Kokoa Kamili;1574;2015;0,72;Canada;35;nan;Tanzania
Palette de Bine;Lam Dong;1574;2015;0,72;Canada;375;Trinitario;Vietnam
Palette de Bine;Alto Beni, Palos Blancos;1239;2014;0,72;Canada;275;nan;Bolivia
Palette de Bine;Sambirano;1239;2014;0,78;Canada;375;Trinitario;Madagascar
Palette de Bine;Camino Verde P., Balao, Guayas;1303;2014;0,75;Canada;275;nan;Ecuador
Palette de Bine;Duo- Gran Couva & Camino Verde;1399;2014;0,75;Canada;35;Blend;Trinidad, Ecuador
Palette de Bine;Gran Couva;1399;2014;0,7;Canada;375;Trinitario;Trinidad
Pangea;Matasawalevu;1860;2016;0,76;Spain;3;nan;Fiji
Park 75;South America;1363;2014;0,65;U.S.A.;35;nan;South America
Parliament;Kilombero Valley;1856;2016;0,7;U.S.A.;325;nan;Tanzania
Parliament;Lachua, Q'egchi families;1542;2015;0,7;U.S.A.;35;nan;Guatemala
Parliament;Alto Beni;1251;2014;0,7;U.S.A.;3;nan;Bolivia
Parliament;Oko Caribe;1255;2014;0,7;U.S.A.;35;nan;Dominican Republic
Pascha;Peru;1137;2013;0,55;Peru;25;nan;Peru
Pascha;Peru;1137;2013;0,7;Peru;275;nan;Peru
Patric;Signature Blend;636;2011;0,7;U.S.A.;375;Blend; 
Patric;Madagascar;331;2009;0,75;U.S.A.;4;Trinitario;Madagascar
Patric;Madagascar;439;2009;0,67;U.S.A.;35;Trinitario;Madagascar
Patric;Rio Caribe, Paria Penninsula;439;2009;0,7;U.S.A.;35;Trinitario;Venezuela
Patric;Madagascar;196;2007;0,7;U.S.A.;4;Trinitario;Madagascar
Patric;Piura, Choc. Garage Exclusive;1034;2013;0,67;U.S.A.;4;nan;Peru
Paul Young;Madagascar, w/ shell;1271;2014;0,73;U.K.;225;Trinitario;Madagascar
Paul Young;Madagascar, w/ shell;1271;2014;0,64;U.K.;275;Trinitario;Madagascar
Peppalo;Dominican Republic;1454;2015;0,82;U.S.A.;3;nan;Dominican Republic
Pierre Marcolini;Haut Penja, w/ nibs;1658;2015;0,7;Belgium;325;Forastero;Cameroon
Pierre Marcolini;Chuao;478;2010;0,75;Belgium;3;Criollo;Venezuela
Pierre Marcolini;Trinite;478;2010;0,75;Belgium;325;Trinitario;Trinidad
Pierre Marcolini;Baracoa, Cuba;516;2010;0,78;Belgium;375;Criollo, Forastero;Cuba
Pierre Marcolini;Peru, Las Pampas P.;531;2010;0,85;Belgium;3;Criollo;Peru
Pierre Marcolini;Bahia Brazil, Fazenda Sao Pedro;414;2009;0,72;Belgium;3;Forastero;Brazil
Pierre Marcolini;Porcelana, Tabasco, Finca La Joya;445;2009;0,72;Belgium;3;Criollo;Mexico
Pierre Marcolini;Cabosse;111;2007;0,7;Belgium;4;Blend;Venezuela, Java
Pierre Marcolini;Los Rios, Puerto Romero, Equateur;129;2007;0,72;Belgium;375;Forastero (Nacional);Ecuador
Pierre Marcolini;Sambirano, Ambanja, Madagascar;141;2007;0,72;Belgium;4;Trinitario;Madagascar
Pierre Marcolini;Fleur de Cacao;166;2007;0,85;Belgium;35;Blend;Venezuela/ Ghana
Pierre Marcolini;Porcelana, Tabasco, Limited Ed.;81;2006;0,72;Belgium;4;Criollo;Mexico
Pierre Marcolini;Kendem Lembu, Java;93;2006;0,72;Belgium;3;Criollo;Indonesia
Pierre Marcolini;Ocumare, Puerto Cabello, Venezuela;93;2006;0,72;Belgium;4;Criollo;Venezuela
Pinellas;Wampusirpi Region;1772;2016;0,8;U.S.A.;25;nan;Honduras
Pitch Dark;Tenor;1506;2015;0,62;U.S.A.;25;nan;Nicaragua
Pitch Dark;Johe;1506;2015;0,8;U.S.A.;275;nan;Nicaragua
Pitch Dark;Chuno;1510;2015;0,8;U.S.A.;275;Criollo, Trinitario;Nicaragua
Pitch Dark;Nicalizo;1510;2015;0,8;U.S.A.;275;Trinitario;Nicaragua
Pitch Dark;Rugoso;1510;2015;0,8;U.S.A.;325;nan;Nicaragua
Pitch Dark;Akesson Estate;1311;2014;0,73;U.S.A.;325;Trinitario;Madagascar
Pitch Dark;Namau Village;1315;2014;0,73;U.S.A.;25;Trinitario;Fiji
Pitch Dark;"Camino Verde P., Balao, Guayas, ""Fruity""";1319;2014;0,73;U.S.A.;325;nan;Ecuador
Pitch Dark;"Camino Verde P., Balao, Guayas, ""Floral""";1319;2014;0,73;U.S.A.;35;nan;Ecuador
Pomm (aka Dead Dog);La Red, 2011;829;2012;0,76;U.S.A.;25;nan;Dominican Republic
Pomm (aka Dead Dog);Peru;829;2012;0,82;U.S.A.;275;Criollo;Peru
Potomac;Oko Caribe, Duarte Province, 2016 H.;1820;2016;0,7;U.S.A.;375;nan;Domincan Republic
Potomac;Cuyagua, 2013;1387;2014;0,7;U.S.A.;375;nan;Venezuela
Potomac;Upala w/ nibs;647;2011;0,7;U.S.A.;35;Matina;Costa Rica
Potomac;Upala, Batch 18;654;2011;0,7;U.S.A.;3;Matina;Costa Rica
Potomac;San Martin, Amazonian Highlands;789;2011;0,7;U.S.A.;275;nan;Peru
Potomac;Bahia;789;2011;0,7;U.S.A.;35;nan;Brazil
Potomac;Upala, Batch 12;607;2010;0,82;U.S.A.;375;Matina;Costa Rica
Pralus;Peru;1446;2015;0,75;France;325;nan;Peru
Pralus;Porcelana, S. of Lake Maracaibo;717;2011;0,75;France;325;Criollo (Porcelana);Venezuela
Pralus;Chuao;486;2010;0,75;France;35;Trinitario;Venezuela
Pralus;Cuyagua;451;2009;0,75;France;2;nan;Venezuela
Pralus;Papouasie;199;2008;0,75;France;3;Trinitario;Papua New Guinea
Pralus;Sambirano Valley, Le 100%;202;2008;1;France;3;Criollo;Madagascar
Pralus;Dominican Republic-Organic;280;2008;0,75;France;2;nan;Dominican Republic
Pralus;Monte Alegre, Diego Badero;280;2008;0,75;France;35;nan;Brazil
Pralus;Claudio Corallo w/ nibs;162;2007;0,75;France;4;Forastero;Sao Tome
Pralus;Monte Alegre (Itacare), Brazil;105;2006;0,75;France;3;Forastero;Brazil
Pralus;Tanzania;105;2006;0,75;France;35;Criollo;Tanzania
Pralus;Sao Tome & Principe;5;2006;0,75;France;35;Forastero;Sao Tome & Principe
Pralus;Trinidad;5;2006;0,75;France;35;Trinitario;Trinidad
Pralus;Madagascar, Nosy Be Isle.;5;2006;0,75;France;375;Criollo;Madagascar
Pralus;Java, Indonesie;32;2006;0,75;France;35;Criollo;Indonesia
Pralus;Barlovento, Venezuela;32;2006;0,75;France;35;Trinitario;Venezuela
Pralus;Jamaique;32;2006;0,75;France;4;Trinitario;Jamaica
Pralus;Equateur;40;2006;0,75;France;3;Trinitario;Ecuador
Pralus;Vanuatu;40;2006;0,75;France;3;Trinitario;Vanuatu
Pralus;Ghana;40;2006;0,75;France;325;Forastero;Ghana
Pralus;Colombie;40;2006;0,75;France;35;Trinitario;Colombia
Pralus;Fortissima;93;2006;0,8;France;4;Criollo, Trinitario;Ecuador
Pralus;Cuba;99;2006;0,75;France;3;Trinitario;Cuba
Pralus;Caracas, Venezuela and Ghana;99;2006;0,75;France;3;Trinitario, Forastero;Venezuela, Ghana
Pralus;Djakarta, Java and Ghana;99;2006;0,75;France;35;Criollo, Forastero;Indonesia, Ghana
Pump Street Bakery;Chocoan Rainforest, Teroro Escondido, ESM;1872;2016;0,77;U.K.;35;nan;Ecuador
Pump Street Bakery;Crayfish Bay Estate, 2014;1502;2015;0,7;U.K.;35;Trinitario;Grenada
Pump Street Bakery;Akesson's, batch 4411;1530;2015;0,74;U.K.;35;Criollo;Madagascar
Pump Street Bakery;Honduras;1688;2015;0,8;U.K.;275;nan;Honduras
Pump Street Bakery;Patanemo Vil., Carabobo State, Tisano family;1223;2014;0,75;U.K.;275;Trinitario;Venezuela
Pump Street Bakery;Guantupi River;1223;2014;0,75;U.K.;3;Forastero (Nacional);Ecuador
Pump Street Bakery;Akessons Estate, Sambirano, Ambanja;1223;2014;0,72;U.K.;325;Trinitario;Madagascar
Pump Street Bakery;Guantupi River;1227;2014;0,85;U.K.;275;Forastero (Nacional);Ecuador
Pura Delizia;Venezuela;931;2012;0,73;Italy;275;nan;Venezuela
Q Chocolate;Brazil;1057;2013;0,75;Brazil;325;nan;Brazil
Q Chocolate;Brazil;1057;2013;0,85;Brazil;35;nan;Brazil
Q Chocolate;Brazil;1069;2013;0,55;Brazil;275;nan;Brazil
Q Chocolate;Brazil;1069;2013;0,8;Brazil;325;nan;Brazil
Q Chocolate;Brazil;935;2012;0,6;Brazil;3;nan;Brazil
Q Chocolate;Brazil;935;2012;0,65;Brazil;325;nan;Brazil
Quetzalli (Wolter);Mexico, Lot 28022016;1796;2016;0,7;Mexico;275;Criollo;Mexico
Quetzalli (Wolter);Uranga, Lot 22032016;1800;2016;0,74;Mexico;3;Trinitario;Mexico
Raaka;Amazon Basin Blend;1788;2016;0,7;U.S.A.;3;nan;Peru(SMartin,Pangoa,nacional)
Raaka;Virunga;1708;2015;0,75;U.S.A.;275;Forastero;Congo
Raaka;Madagascar;959;2012;0,75;U.S.A.;325;Trinitario;Madagascar
Raaka;La Red;785;2011;0,85;U.S.A.;35;nan;Dominican Republic
Rain Republic;Suchitepequez E.;470;2010;0,7;Guatemala;275;nan;Guatemala
Rancho San Jacinto;Ecuador;565;2010;0,75;Eucador;3;Forastero(Arriba, CCN);Ecuador
Ranger;San Martin, Batch 2;1558;2015;0,7;U.S.A.;25;nan;Peru
Ranger;Chulucanas, Batch 1;1562;2015;0,8;U.S.A.;325;nan;Peru
Ranger;Tumbes, Batch 2;1562;2015;0,73;U.S.A.;35;Criollo;Peru
Raoul Boulanger;Piura;1872;2016;0,75;France;325;Criollo;Peru
Raw Cocoa;Raw;867;2012;0,7;Poland;25;Criollo; 
Republica del Cacao (aka Confecta);Esmeraldas;494;2010;0,75;Ecuador;325;nan;Ecuador
Republica del Cacao (aka Confecta);Los Rios, Vinces;439;2009;0,75;Ecuador;25;Forastero (Arriba);Ecuador
Republica del Cacao (aka Confecta);Manabi;147;2007;0,75;Ecuador;3;Forastero (Arriba);Ecuador
Republica del Cacao (aka Confecta);El Oro;147;2007;0,67;Ecuador;35;Forastero (Arriba);Ecuador
Republica del Cacao (aka Confecta);Los Rios;170;2007;0,75;Ecuador;375;Forastero (Arriba);Ecuador
Ritual;Camino Verde P., Balao, 2015 harvest, batch8;1860;2016;0,75;U.S.A.;375;nan;Ecuador
Ritual;Camino Verde P., Balao, Guayas, 2014;1466;2015;0,85;U.S.A.;35;nan;Ecuador
Ritual;Mid Mountain, 2014;1466;2015;0,7;U.S.A.;35;Blend; 
Ritual;Toledo District, Maya;1089;2013;0,75;U.S.A.;375;Trinitario;Belize
Ritual;Maranon, Cajamarca;1181;2013;0,75;U.S.A.;3;Forastero (Nacional);Peru
Ritual;Sambirano;891;2012;0,75;U.S.A.;4;Trinitario;Madagascar
Ritual;Camino Verde P., 2012, Balao, Guayas;967;2012;0,75;U.S.A.;325;Nacional (Arriba);Ecuador
Ritual;Gran Couva;979;2012;0,75;U.S.A.;35;Trinitario;Trinidad
Ritual;Costa Rica;745;2011;0,75;U.S.A.;35;nan;Costa Rica
Roasting Masters;La Dorado, light roast;1844;2016;0,7;South Korea;325;nan;Costa Rica
Roasting Masters;Tapanti, light roast;1844;2016;0,7;South Korea;325;nan;Costa Rica
Roasting Masters;Maleku;1844;2016;0,7;South Korea;325;nan;Costa Rica
Robert (aka Chocolaterie Robert);Madagascar;1061;2013;0,75;Madagascar;325;Trinitario;Madagascar
Robert (aka Chocolaterie Robert);Madagascar w/ nibs;1061;2013;0,68;Madagascar;325;Trinitario;Madagascar
Rococo (Grenada Chocolate Co.);Gru Grococo, St. Andrews;923;2012;0,66;U.K.;35;Trinitario;Grenada
Rogue;La Masica, Batch 1, FHIA Research Center;1748;2016;0,75;U.S.A.;375;nan;Honduras
Rogue;Caranero, Choc. Garage Exclusive;1446;2015;0,7;U.S.A.;375;nan;Venezuela
Rogue;Tranquilidad, Batch 1;1566;2015;0,75;U.S.A.;325;nan;Bolivia
Rogue;Porcelana;1209;2014;0,8;U.S.A.;375;Criollo;Venezuela
Rogue;Akessons Estate, Sambirano, 2013;1038;2013;0,7;U.S.A.;35;Trinitario;Madagascar
Rogue;Hispaniola, 2013;1081;2013;0,7;U.S.A.;35;nan;Dominican Republic
Rogue;Silvestre, Batch 7, 2013;1081;2013;0,75;U.S.A.;4;nan;Bolivia
Rogue;Bachelor's Hall E., St. Thomas Parish;1193;2013;0,75;U.S.A.;375;Trinitario;Jamaica
Rogue;Camino Verde P., Balao, Guayas;979;2012;0,75;U.S.A.;375;Nacional (Arriba);Ecuador
Rogue;Silvestre, Batch 1, 2011;793;2011;0,75;U.S.A.;3;Criollo;Bolivia
Rogue;Piura;565;2010;0,75;U.S.A.;375;nan;Peru
Rogue;Rio Caribe;327;2009;0,7;U.S.A.;35;Trinitario;Venezuela
Rogue;Hispaniola, 2008;213;2008;0,7;U.S.A.;275;nan;Dominican Republic
Rogue;Jamaica;213;2008;0,7;U.S.A.;275;Trinitario;Jamaica
Rogue;Sambirano, 2008;213;2008;0,7;U.S.A.;275;Trinitario;Madagascar
Rogue;Trinidad;213;2008;0,7;U.S.A.;3;Trinitario;Trinidad
Rozsavolgyi;Sur del Lago;809;2012;0,84;Hungary;25;nan;Venezuela
Rozsavolgyi;Rio Caribe Superior, Paria Penninsula;871;2012;0,76;Hungary;225;Trinitario;Venezuela
Rozsavolgyi;Sambirano, Akesson Estate;871;2012;0,72;Hungary;25;Trinitario;Madagascar
Rozsavolgyi;Carenero Superior;713;2011;0,73;Hungary;35;Criollo;Venezuela
Rozsavolgyi;Porcelana;717;2011;0,71;Hungary;25;nan;Venezuela
Rozsavolgyi;Aragua, Trincheras;717;2011;0,7;Hungary;35;nan;Venezuela
Rozsavolgyi;Principe;765;2011;0,77;Hungary;275;Forastero;Principe
S.A.I.D.;Malgascio;607;2010;0,64;Italy;35;Trinitario;Madagascar
S.A.I.D.;100 percent;615;2010;1;Italy;15;nan; 
S.A.I.D.;Samana;615;2010;0,7;Italy;3;nan;Dominican Republic
S.A.I.D.;Arawak;615;2010;0,72;Italy;35;nan;Carribean
S.A.I.D.;Latino;615;2010;0,72;Italy;35;nan; 
Sacred;Midnight;813;2012;0,83;U.S.A.;275;nan;Central and S. America
Sacred;Twilight;813;2012;0,69;U.S.A.;325;nan;Central and S. America
Salgado;Bahia Superior;288;2008;0,7;Argentina;35;Forastero;Brazil
Salgado;Esmeraldas;288;2008;0,7;Argentina;35;Forastero (Nacional);Ecuador
Salgado;Carenero Superior;288;2008;0,7;Argentina;35;Trinitario;Venezuela
Salgado;Rio Arriba;292;2008;0,7;Argentina;35;Forastero (Arriba) ASSS;Ecuador
Santander (Compania Nacional);Colombian 2008;404;2009;0,75;Colombia;275;Forastero (Nacional);Colombia
Santander (Compania Nacional);Colombian w/ nibs;414;2009;0,7;Colombia;3;Forastero (Nacional);Colombia
Santander (Compania Nacional);Colombian Semi Dark;32;2006;0,53;Colombia;2;Forastero (Nacional);Colombia
Santander (Compania Nacional);Colombian;32;2006;0,65;Colombia;3;Forastero (Nacional);Colombia
Santander (Compania Nacional);Colombian Dark;32;2006;0,7;Colombia;4;Forastero (Nacional);Colombia
Santome;Sao Tome;761;2011;0,7;France;275;Forastero;Sao Tome
Scharffen Berger;San Juan de Cheni;959;2012;0,78;U.S.A.;4;nan;Peru
Scharffen Berger;Markham Valley;781;2011;0,68;U.S.A.;375;nan;Papua New Guinea
Scharffen Berger;Camahogne;464;2010;0,68;U.S.A.;35;Trinitario;Grenada
Scharffen Berger;Amina;464;2010;0,65;U.S.A.;375;Trinitario, Criollo;Madagascar
Scharffen Berger;Tome Acu;336;2009;0,68;U.S.A.;375;nan;Brazil
Scharffen Berger;Asante;336;2009;0,65;U.S.A.;4;Forastero;Ghana
Scharffen Berger;Ben Tre;445;2009;0,72;U.S.A.;375;Trinitario;Vietnam
Scharffen Berger;Finisterra;227;2008;0,72;U.S.A.;3;Blend;Ven., Trinidad, Mad.
Scharffen Berger;Las Islas;117;2007;0,72;U.S.A.;3;Blend;Carribean(DR/Jam/Tri)
Scharffen Berger;Nibby;135;2007;0,62;U.S.A.;3;nan; 
Scharffen Berger;Cuyagua;135;2007;0,75;U.S.A.;375;nan;Venezuela
Scharffen Berger;Antilles (Trin/Gren/DR/Ven);188;2007;0,75;U.S.A.;3;Blend;Carribean
Scharffen Berger;Extra Dark;15;2006;0,82;U.S.A.;2;nan; 
Scharffen Berger;Bittersweet;15;2006;0,7;U.S.A.;35;Blend; 
Scharffen Berger;Kumasi Sambirano;40;2006;0,68;U.S.A.;2;Blend;Ghana & Madagascar
Scharffen Berger;Jamaica a l'ancienne;56;2006;0,7;U.S.A.;2;Trinitario;Jamaica
Scharffen Berger;Semisweet;56;2006;0,62;U.S.A.;3;Blend; 
Seaforth;Dominican Republic;1658;2015;0,7;U.K.;275;nan;Domincan Republic
Seaforth;Grenada;1658;2015;0,7;U.K.;275;nan;Grenada
Shark Mountain;Jamaica;1450;2015;0,72;U.S.A.;325;Trinitario;Jamaica
Shark Mountain;Papua New Guinea;1450;2015;0,73;U.S.A.;35;Forastero;Papua New Guinea
Shark Mountain;Cuyagua;1466;2015;0,77;U.S.A.;275;Criollo;Venezuela
Shark Mountain;ROIG;1466;2015;0,74;U.S.A.;35;Criollo, Trinitario;Dominican Republic
Shark Mountain;Ecuador;1335;2014;0,75;U.S.A.;3;Trinitario;Ecuador
Shark Mountain;Belize, 2013;1335;2014;0,72;U.S.A.;325;Criollo, Trinitario;Belize
Shark's;Hilo;713;2011;0,73;U.S.A.;2;nan;Hawaii
Shark's;Hilo, w/ added cocoa butter;721;2011;0,73;U.S.A.;25;nan;Hawaii
Shattel;Tingo Maria;1884;2016;0,7;Peru;325;nan;Peru
Shattell;Porcelana;757;2011;0,75;Peru;35;Criollo;Peru
Sibu;Oro;1586;2015;0,82;Costa Rica;325;nan;Costa Rica
Sibu;Oscuro;1586;2015;0,7;Costa Rica;35;nan;Costa Rica
Sibu Sura;Peru;911;2012;0,7;U.S.A.;25;nan;Peru
Silvio Bessone;Maya Belize;717;2011;0,67;Italy;3;Criollo;Belize
Silvio Bessone;Trintade, Sao Tome;725;2011;0,65;Italy;325;Forastero;Sao Tome
Silvio Bessone;Bahia, Scavina;729;2011;0,6;Italy;325;Trinitario;Brazil
Silvio Bessone;Porcelana, Colombia, Amazonas;741;2011;0,68;Italy;3;Criollo, Trinitario;Colombia
Sirene;Wild Bolivia;1788;2016;0,73;Canada;35;nan;Bolivia
Sirene;Kokoa Kamili Coop;1856;2016;0,73;Canada;35;nan;Tanzania
Sirene;Esmeraldas, Salazar Farm;1860;2016;0,73;Canada;375;nan;Ecuador
Sirene;Somia Plantation, 2012;1502;2015;1;Canada;3;Trinitario;Madagascar
Sirene;Camino Verde P., Balao, Guayas, 2012;1506;2015;1;Canada;3;nan;Ecuador
Sirene;Lachua w/ cane sugar;1614;2015;0,73;Canada;3;nan;Guatemala
Sirene;Lachua w/ maple sugar, batch 5;1614;2015;0,73;Canada;325;nan;Guatemala
Sirene;Pisa;1650;2015;0,73;Canada;325;nan;Haiti
Sirene;Somia Plantation, 2012;1339;2014;0,67;Canada;375;Trinitario;Madagascar
Sirene;Somia Plantation, 2012;1339;2014;0,73;Canada;375;Trinitario;Madagascar
Sirene;Camino Verde P., Balao, Guayas;1343;2014;0,73;Canada;375;nan;Ecuador
Sjolinds;Ghana;1454;2015;0,7;U.S.A.;275;Forastero;Ghana
Sjolinds;Nicaragua;1462;2015;0,72;U.S.A.;3;nan;Nicaragua
Smooth Chocolator, The;Oko Caribe, DOR005;1940;2017;0,7;Australia;35;nan;Dominican Republic
Smooth Chocolator, The;Guasare, La Sierra de Perija, batch gua001;1740;2016;0,7;Australia;375;Criollo;Venezuela
Smooth Chocolator, The;Porcelana, Sorotaima,Machiques,batch pcl001;1740;2016;0,7;Australia;4;Criollo;Ecuador
Smooth Chocolator, The;Maya Mtn, Moho R., Toledo D.;1756;2016;0,7;Australia;375;nan;Belize
Smooth Chocolator, The;Tien Giang;1864;2016;0,7;Australia;3;Trinitario;Vietnam
Smooth Chocolator, The;Australia;1864;2016;0,67;Australia;375;nan;Australia
Smooth Chocolator, The;Chimelb, Lanquin, Alta Verapaz, b-GUA001;1908;2016;0,7;Australia;325;nan;Guatemala
Smooth Chocolator, The;Akesson's Estate;1618;2015;0,65;Australia;325;Trinitario;Madagascar
Smooth Chocolator, The;Akesson's Estate;1622;2015;0,7;Australia;35;Trinitario;Madagascar
Smooth Chocolator, The;Kokoa Kamili;1622;2015;0,67;Australia;375;nan;Tanzania
Smooth Chocolator, The;San Juan Estate;1622;2015;0,7;Australia;375;Trinitario;Trinidad
Smooth Chocolator, The;Camino Verde;1622;2015;0,72;Australia;4;nan;Ecuador
Smooth Chocolator, The;Bolivia;1626;2015;0,72;Australia;275;nan;Bolivia
Smooth Chocolator, The;Papua New Guinea, triple roast, batch 1;1662;2015;0,65;Australia;35;nan;Papua New Guinea
Smooth Chocolator, The;Maranon, batch 2;1666;2015;0,67;Australia;3;Forastero (Nacional);Peru
Smooth Chocolator, The;Chuao, batch 3;1666;2015;0,7;Australia;375;Trinitario;Venezuela
Snake & Butterfly;Ghana;693;2011;0,67;U.S.A.;15;Forastero;Ghana
Snake & Butterfly;Madagascar;502;2010;0,68;U.S.A.;3;Trinitario;Madagascar
Snake & Butterfly;Ecuador;502;2010;0,68;U.S.A.;325;nan;Ecuador
Sol Cacao;Ecuador, Batch 1;1812;2016;0,7;U.S.A.;35;nan;Ecuador
Sol Cacao;Madagascar;1518;2015;0,72;U.S.A.;3;Trinitario;Madagascar
Solkiki;Maranon, Fortunato No. 4;1840;2016;0,68;U.K.;275;Forastero (Nacional);Peru
Solkiki;Castillo, Hispaniola, unroasted;1840;2016;0,85;U.K.;275;nan;Domincan Republic
Solomons Gold;Solomon Island;1792;2016;0,7;New Zealand;325;nan;Solomon Islands
Solomons Gold;Solomon Island w/ nibs;1796;2016;0,75;New Zealand;325;nan;Solomon Islands
Solstice;Bundibugyo;1335;2014;0,7;U.S.A.;3;Forastero, Trinitario;Uganda
Solstice;Sambirano;1157;2013;0,7;U.S.A.;3;Trinitario;Madagascar
Solstice;Amazonas;1157;2013;0,7;U.S.A.;3;nan;Venezuela
Solstice;Bolivia;1161;2013;0,7;U.S.A.;325;nan;Bolivia
Solstice;San Martin;1161;2013;0,7;U.S.A.;325;nan;Peru
Solstice;Wasatch;1161;2013;0,7;U.S.A.;35;Blend; 
Soma;Oko Caribe, Duarte P., Collab w Chocosol;1820;2016;0,62;Canada;35;nan;Domincan Republic
Soma;Sambirano Valley, Black Science, B-60307.0;1820;2016;0,7;Canada;35;Trinitario;Madagascar
Soma;Bahia Black, batch bra50722.1;1828;2016;0,7;Canada;35;Forastero (Parazinho);Brazil
Soma;Abstract S. w/ Jamaica nibs,batch abs60323.0;1828;2016;0,75;Canada;375;nan;Ven.,Ecu.,Peru,Nic.
Soma;Chuno, San Jose de Bocay, Pantasma R.,B.S.;1828;2016;0,7;Canada;375;Trinitario;Nicaragua
Soma;Tien Giang, Black S., batch VIT60420.0;1828;2016;0,7;Canada;4;Trinitario;Vietnam
Soma;Camino Verde, Black S., batch cvu6030.0;1832;2016;0,7;Canada;325;nan;Ecuador
Soma;CSB Chama;1594;2015;0,7;Canada;35;Criollo;Venezuela
Soma;Porcelana;1594;2015;0,75;Canada;4;nan;Venezuela
Soma;La Tronca, Matagalpa;1227;2014;0,7;Canada;35;nan;Nicaragua
Soma;Maranon Canyon;1259;2014;0,7;Canada;375;Forastero (Nacional);Peru
Soma;La Dalia;1307;2014;0,7;Canada;325;Trinitario;Nicaragua
Soma;Camino Verde P., Balao, Guayas;1307;2014;0,8;Canada;35;Forastero (Nacional);Ecuador
Soma;Espiritu Santo, 'Smoke Monster';1307;2014;0,7;Canada;375;Forastero (Amelonado);Vanuatu
Soma;Little Big Man;1339;2014;0,7;Canada;325;Blend;Madagascar & Ecuador
Soma;Rizek Cacao, Domin. Rep.;1019;2013;0,77;Canada;375;Trinitario;Dominican Republic
Soma;Java;1030;2013;0,7;Canada;325;Criollo;Indonesia
Soma;Apurimac, El Quinacho Co-op;1073;2013;0,7;Canada;275;Criollo;Peru
Soma;Sangre Grande P., Trinidad;1073;2013;0,7;Canada;375;Trinitario;Trinidad
Soma;Chef's Blend;1077;2013;0,7;Canada;325;nan; 
Soma;Patanemo;1077;2013;0,7;Canada;375;Criollo;Venezuela
Soma;Crazy 88;1077;2013;0,88;Canada;4;nan;Guat., D.R., Peru, Mad., PNG
Soma;Maracaibo, El Vigia;1077;2013;0,7;Canada;4;Criollo;Venezuela
Soma;Equator;1081;2013;0,67;Canada;4;nan;Peru, Dom. Rep
Soma;Orinoco;1173;2013;0,7;Canada;325;Forastero;Venezuela
Soma;Bachelor's Hall E., St. Thomas Parish;1177;2013;0,7;Canada;4;Trinitario;Jamaica
Soma;Noula Coop;817;2012;0,7;Canada;325;nan;Haiti
Soma;O'ahu;833;2012;0,7;Canada;375;nan;Hawaii
Soma;Dual Origins, Sambirano, Elvesia;867;2012;0,7;Canada;4;Blend;Dom. Rep., Madagascar
Soma;Dancing in Your Head, 5 bean blend;867;2012;0,7;Canada;4;Blend;Gre., PNG, Haw., Haiti, Mad
Soma;Cahabon Region;951;2012;0,7;Canada;35;Trinitario;Guatemala
